"unitCode","unitName","chickBandDataID","nestID","SNPLDataID","eventID","locationID","siteID","siteName","year","bandCombination","chickBandDate","QCFlag","QCNotes","scientificName","commonName","TSN","chickWeightInGrams","drynessInPercent","eggToothPresence","yolkSacPresence","notes","type","basisOfRecord"
"PORE","Point Reyes National Seashore",234,"NP03_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:aa",2022-05-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-26964","Event","HumanObservation"
"PORE","Point Reyes National Seashore",235,"NP03_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:gg",2022-05-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-26965","Event","HumanObservation"
"PORE","Point Reyes National Seashore",236,"NP05_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gb",2022-05-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"No egg tooth present","No yolk sac present","8021-26906","Event","HumanObservation"
"PORE","Point Reyes National Seashore",237,"NP05_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:go",2022-05-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"No egg tooth present","No yolk sac present","8021-26904","Event","HumanObservation"
"PORE","Point Reyes National Seashore",247,"NP12_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gb",2022-06-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"No egg tooth present","No yolk sac present","2851-04806","Event","HumanObservation"
"PORE","Point Reyes National Seashore",239,"NP06_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ay",2022-05-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present","8021-26902","Event","HumanObservation"
"PORE","Point Reyes National Seashore",267,"NP19_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:by",2022-07-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","2851-04823","Event","HumanObservation"
"PORE","Point Reyes National Seashore",241,"NP09_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:wb",2022-06-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present","2851-04801","Event","HumanObservation"
"PORE","Point Reyes National Seashore",242,"NP10_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ya",2022-06-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"Yes egg tooth are present","No yolk sac present","2851-04808","Event","HumanObservation"
"PORE","Point Reyes National Seashore",244,"NP10_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:yv",2022-06-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04810","Event","HumanObservation"
"PORE","Point Reyes National Seashore",238,"NP05_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gg",2022-05-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"No egg tooth present","No yolk sac present","8021-26909","Event","HumanObservation"
"PORE","Point Reyes National Seashore",246,"NP12_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ga",2022-06-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"No egg tooth present","No yolk sac present","2851-04812","Event","HumanObservation"
"PORE","Point Reyes National Seashore",243,"NP10_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:yo",2022-06-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04809","Event","HumanObservation"
"PORE","Point Reyes National Seashore",315,"NP01_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:by",2023-05-15,,,"Charadrius nivosus","Western Snowy Plover","824030",,0,"Yes egg tooth are present",,"C.Eyster,8021-26976, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",331,"NP23_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ry",2023-08-16,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","M.Lau, 2851-04868, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",367,"RA03_2024","d21faaa6-59bd-4f79-b809-78503c2ed864","1daaf778-baf9-49ae-ab2d-52530aa14bc4","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:pv",2024-07-08,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","Yes yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",350,"NP03_2024","db0a40f1-a0e3-4a0b-9201-8f31ac80b015","0a73a9f7-adce-4d22-8ae1-57886c16fee3","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:bo",2024-05-20,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,30,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",349,"NP03_2024","db0a40f1-a0e3-4a0b-9201-8f31ac80b015","0a73a9f7-adce-4d22-8ae1-57886c16fee3","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:bw",2024-05-20,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",348,"NP07_2024","1db2f6d7-008a-4005-966b-0f0f2b6628f7","f270d586-227f-46c3-9ea1-c5049f3107a4","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:wy",2024-05-20,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",347,"NP07_2024","1db2f6d7-008a-4005-966b-0f0f2b6628f7","f270d586-227f-46c3-9ea1-c5049f3107a4","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:og",2024-05-20,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",346,"NP06_2024","a1968411-2ca9-4d12-8fef-43474d9d0762","80dfe212-9732-414c-b5ed-340358abdc2d","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:gw",2024-05-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",345,"NP06_2024","a1968411-2ca9-4d12-8fef-43474d9d0762","80dfe212-9732-414c-b5ed-340358abdc2d","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:gw",2024-05-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",356,"NP13_2024","b94dfa66-9238-4438-be23-af6b04654984","83d3eb52-8a6d-40ce-a3da-6772cf6ce5f2","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:go",2024-06-13,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",376,"NP17_2024","081fe605-23c9-48ab-a1bf-250339aace22","08c78741-0566-4253-9aaa-83f74b55d876","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:bb",2024-07-19,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",386,"RA05_2024","3539d09b-6fa3-4aa7-a99a-ecb1c74e3f43","b35209d4-eacb-47d9-afb2-3634d37428cd","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:gv",2024-08-09,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",385,"RA05_2024","3539d09b-6fa3-4aa7-a99a-ecb1c74e3f43","b35209d4-eacb-47d9-afb2-3634d37428cd","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:ov",2024-08-09,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
>>>>>>> origin/main
"PORE","Point Reyes National Seashore",362,"NP12_2024","491c35fc-8a12-4e52-85ae-fc33da80683f","e6695dd4-dce0-4e23-8979-840ce697557a","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:vg",2024-06-29,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,80,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",387,"RA02_2025","93320a3f-49bc-4d88-83e2-f1778c07481d","2b16c2fb-5239-4df7-a0a8-8d5c37d83e34","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:yy",2025-05-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",394,"NP27_2025","b30f1d53-8c40-4acf-be06-881622320b11","f7857e9d-6a37-4a80-adf3-0cbaa27aea60","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:ww",2025-07-17,,,"Charadrius nivosus","Western Snowy Plover","824030",,70,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",393,"NP27_2025","b30f1d53-8c40-4acf-be06-881622320b11","f7857e9d-6a37-4a80-adf3-0cbaa27aea60","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:bo",2025-07-17,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",392,"NP27_2025","b30f1d53-8c40-4acf-be06-881622320b11","f7857e9d-6a37-4a80-adf3-0cbaa27aea60","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:ay",2025-07-17,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",413,"NP04_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"vr:oo",2025-06-10,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","Banded at IBR 6/10; hatched out of egg in car ride out from beach. Almost dry by the time it reached IBR","Event","HumanObservation"
"PORE","Point Reyes National Seashore",417,"NP11_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:rw",2025-06-14,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,10,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",416,"NP11_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:bg",2025-06-14,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",391,"NP20_2025","9ba9b86f-4699-4950-85a5-795a4fbaeccb","2a7d3d06-21d2-499e-a1dc-db9d6b059843","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:yw",2025-06-26,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",414,"NP04_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"vr:aa",2025-06-10,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","Banded at IBR 6/10","Event","HumanObservation"
"PORE","Point Reyes National Seashore",400,"NP25_2025","e1fe7fd6-4bc5-4fcd-a8c4-4667f209dfac","a510e388-7e42-483a-8ed7-08f27bf8d361","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:yr",2025-07-28,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",390,"NP20_2025","9ba9b86f-4699-4950-85a5-795a4fbaeccb","2a7d3d06-21d2-499e-a1dc-db9d6b059843","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:vb",2025-06-26,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",415,"NP11_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:oy",2025-06-14,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",404,"NP28_2025","e8c1a987-28c6-4727-8b15-27f99b1e699c","6f7f6991-0952-4776-a526-1b49114540bd","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:oa",2025-07-31,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",423,"NP26_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:ro",2025-07-30,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",422,"NP26_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:av",2025-07-30,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,75,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",421,"NP21_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:ow",2025-07-08,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,60,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",420,"NP21_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:wb",2025-07-08,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",419,"NP21_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:ar",2025-07-08,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",398,"NP25_2025","e1fe7fd6-4bc5-4fcd-a8c4-4667f209dfac","a510e388-7e42-483a-8ed7-08f27bf8d361","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:ag",2025-07-28,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",418,"NP20_2025",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"vr:yg",2025-06-26,"MECBR","Chick band data entered post hoc, no SNPL_DATA_ID defined","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","Banded at IBR, 30 days old","Event","HumanObservation"
"PORE","Point Reyes National Seashore",399,"NP25_2025","e1fe7fd6-4bc5-4fcd-a8c4-4667f209dfac","a510e388-7e42-483a-8ed7-08f27bf8d361","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:ov",2025-07-28,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",403,"NP28_2025","e8c1a987-28c6-4727-8b15-27f99b1e699c","6f7f6991-0952-4776-a526-1b49114540bd","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:yo",2025-07-31,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",402,"NP29_2025","56da44e1-1ee9-4b13-a77b-3eb66a96b6e5","a510e388-7e42-483a-8ed7-08f27bf8d361","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:bw",2025-07-28,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",401,"NP29_2025","56da44e1-1ee9-4b13-a77b-3eb66a96b6e5","a510e388-7e42-483a-8ed7-08f27bf8d361","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2025,"rv:rv",2025-07-28,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
<<<<<<< HEAD
=======
"PORE","Point Reyes National Seashore",313,"NP01_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:bo",2023-05-15,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","C.Eyster, 8021-26974, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",314,"NP01_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ba",2023-05-15,,,"Charadrius nivosus","Western Snowy Plover","824030",,80,"Yes egg tooth are present","No yolk sac present","C.Eyster, 8021-26975, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",330,"NP23_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:rr",2023-08-16,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04870, fledge, egg tooth fell off during banding","Event","HumanObservation"
"PORE","Point Reyes National Seashore",329,"NP22_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ao",2023-08-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04875, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",328,"NP22_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:aw",2023-08-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04878, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",327,"NP22_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:bb",2023-08-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04874, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",317,"NP04_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:aw",2023-05-08,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04835, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",316,"NP04_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ar",2023-05-08,,,"Charadrius nivosus","Western Snowy Plover","824030",,85,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04836, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",318,"NP04_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ag",2023-05-08,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04833, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",325,"NP18_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:vo",2023-08-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04876, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",324,"NP18_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:vv",2023-08-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04877, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",323,"NP17_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ya",2023-07-28,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04882, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",322,"NP17_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:yv",2023-07-28,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04881, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",321,"NP12_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:wg",2023-06-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,85,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04892, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",320,"NP12_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:wa",2023-06-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present","No yolk sac present","M.Lau, 2851-04893, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",326,"NP21_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ra",2023-08-15,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","M.Lau, 2851-04869","Event","HumanObservation"
"PORE","Point Reyes National Seashore",319,"NP11_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:wa",2023-06-15,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","C.Eyster, 8021-26985, no fledge. While banding 1st chick, CA gull approached, so I chased it away and didn't band others","Event","HumanObservation"
"PORE","Point Reyes National Seashore",351,"NP03_2024","db0a40f1-a0e3-4a0b-9201-8f31ac80b015","0a73a9f7-adce-4d22-8ae1-57886c16fee3","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:bb",2024-05-20,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,30,"Yes egg tooth are present","Yes yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",344,"NP04_2024","ea67f4f4-4393-45ea-bb1f-8fcdcaf54ee2","80dfe212-9732-414c-b5ed-340358abdc2d","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:av",2024-05-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,85,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",361,"NP12_2024","491c35fc-8a12-4e52-85ae-fc33da80683f","e6695dd4-dce0-4e23-8979-840ce697557a","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:gb",2024-06-29,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,80,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",359,"NP10_2024","4e7067ba-b432-4093-89ef-a668ce451c36","8a7b8675-2971-48ac-aab1-84135b9e9196","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:ob",2024-06-11,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,0,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
